Map Name,# Tris,# Spheres,# Lights,Max Ray bounces,Render mode,Phi (l/r) (radians),Theta (u/d) (radians),Field of View (°),Position (x y z),Render time (ms),Width (px),Height (px),# Threads,Acceleration Method,Max splitting depth,Structure build time (ms),Accel Int Param,Accel Float Param,,
bench/reflect/m/2s4w.map,12,2,1,0,Lighting w/ Phong Specular,0,0,100,0 0 0,100,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,0,Lighting w/ Phong Specular,0,0,100,0 0 0,100,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,0,Lighting w/ Phong Specular,0,0,100,0 0 0,92,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,0,Lighting w/ Phong Specular,0,0,100,0 0 0,94,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,0,Lighting w/ Phong Specular,0,0,100,0 0 0,90,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1,Lighting w/ Phong Specular,0,0,100,0 0 0,146,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1,Lighting w/ Phong Specular,0,0,100,0 0 0,154,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1,Lighting w/ Phong Specular,0,0,100,0 0 0,150,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1,Lighting w/ Phong Specular,0,0,100,0 0 0,164,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1,Lighting w/ Phong Specular,0,0,100,0 0 0,163,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5,Lighting w/ Phong Specular,0,0,100,0 0 0,322,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5,Lighting w/ Phong Specular,0,0,100,0 0 0,320,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5,Lighting w/ Phong Specular,0,0,100,0 0 0,324,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5,Lighting w/ Phong Specular,0,0,100,0 0 0,316,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5,Lighting w/ Phong Specular,0,0,100,0 0 0,325,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10,Lighting w/ Phong Specular,0,0,100,0 0 0,453,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10,Lighting w/ Phong Specular,0,0,100,0 0 0,445,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10,Lighting w/ Phong Specular,0,0,100,0 0 0,449,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10,Lighting w/ Phong Specular,0,0,100,0 0 0,460,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10,Lighting w/ Phong Specular,0,0,100,0 0 0,450,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,20,Lighting w/ Phong Specular,0,0,100,0 0 0,557,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,20,Lighting w/ Phong Specular,0,0,100,0 0 0,556,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,20,Lighting w/ Phong Specular,0,0,100,0 0 0,559,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,20,Lighting w/ Phong Specular,0,0,100,0 0 0,566,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,20,Lighting w/ Phong Specular,0,0,100,0 0 0,566,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,50,Lighting w/ Phong Specular,0,0,100,0 0 0,680,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,50,Lighting w/ Phong Specular,0,0,100,0 0 0,679,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,50,Lighting w/ Phong Specular,0,0,100,0 0 0,681,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,50,Lighting w/ Phong Specular,0,0,100,0 0 0,682,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,50,Lighting w/ Phong Specular,0,0,100,0 0 0,686,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,100,Lighting w/ Phong Specular,0,0,100,0 0 0,745,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,100,Lighting w/ Phong Specular,0,0,100,0 0 0,749,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,100,Lighting w/ Phong Specular,0,0,100,0 0 0,754,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,100,Lighting w/ Phong Specular,0,0,100,0 0 0,754,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,100,Lighting w/ Phong Specular,0,0,100,0 0 0,756,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,500,Lighting w/ Phong Specular,0,0,100,0 0 0,1120,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,500,Lighting w/ Phong Specular,0,0,100,0 0 0,1116,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,500,Lighting w/ Phong Specular,0,0,100,0 0 0,1115,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,500,Lighting w/ Phong Specular,0,0,100,0 0 0,1120,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,500,Lighting w/ Phong Specular,0,0,100,0 0 0,1118,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1000,Lighting w/ Phong Specular,0,0,100,0 0 0,1575,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1000,Lighting w/ Phong Specular,0,0,100,0 0 0,1561,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1000,Lighting w/ Phong Specular,0,0,100,0 0 0,1562,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1000,Lighting w/ Phong Specular,0,0,100,0 0 0,1573,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,1000,Lighting w/ Phong Specular,0,0,100,0 0 0,1566,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5000,Lighting w/ Phong Specular,0,0,100,0 0 0,5160,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5000,Lighting w/ Phong Specular,0,0,100,0 0 0,5144,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5000,Lighting w/ Phong Specular,0,0,100,0 0 0,5151,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5000,Lighting w/ Phong Specular,0,0,100,0 0 0,5155,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,5000,Lighting w/ Phong Specular,0,0,100,0 0 0,5165,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10000,Lighting w/ Phong Specular,0,0,100,0 0 0,9651,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10000,Lighting w/ Phong Specular,0,0,100,0 0 0,9633,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10000,Lighting w/ Phong Specular,0,0,100,0 0 0,9659,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10000,Lighting w/ Phong Specular,0,0,100,0 0 0,9639,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,10000,Lighting w/ Phong Specular,0,0,100,0 0 0,9609,1024,1024,16,,,,,,
bench/reflect/m/2s4w.map,12,2,1,20000,Lighting w/ Phong Specular,0,0,100,0 0 0,-1,1024,1024,16,,,,,,
