Map Name,# Tris,# Spheres,# Lights,Max Ray bounces,Render mode,Phi (l/r) (radians),Theta (u/d) (radians),Field of View (°),Position (x y z),Render time (ms),Width (px),Height (px),# Threads,Acceleration Method,Max splitting depth,Structure build time (ms),Accel Int Param,Accel Float Param,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,1434931,512,512,1,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,1436115,512,512,1,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,1435445,512,512,1,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,1433450,512,512,1,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,830336,512,512,2,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,827735,512,512,2,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,827455,512,512,2,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,827414,512,512,2,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,828027,512,512,2,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,432156,512,512,4,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,429516,512,512,4,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,430348,512,512,4,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,430291,512,512,4,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,431554,512,512,4,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,241065,512,512,8,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,240879,512,512,8,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,241072,512,512,8,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,240717,512,512,8,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,241269,512,512,8,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,132827,512,512,16,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,134530,512,512,16,,,,,,
maps/room.map,2924,9,3,15,Lighting w/ Phong Specular,-1.08917,-0.182,70,0 1 0,133732,512,512,16,,,,,,
